id,lot_area,utilities,neighborhood,bldg_type,house_style,overall_qual,overall_cond,foundation,bsmtfin_type_2,total_bsmt_sf,heating,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_cars,garage_area,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,pool_area,mo_sold,sale_type,saleprice,age
1218,12493,AllPub,NAmes,1Fam,1Story,4,5,PConc,Rec,1100.0,GasA,1100,0,1100,1.0,0.0,1,0,3,1,TA,6,1,Attchd,1.0,312.0,Y,355,0,0,0,4,WD ,141000,48
2547,10368,AllPub,NAmes,1Fam,1Story,6,6,CBlock,LwQ,1008.0,GasA,1488,0,1488,1.0,0.0,1,1,3,1,TA,7,1,Attchd,2.0,430.0,Y,154,60,0,0,4,WD ,167000,42
197,6360,AllPub,BrkSide,1Fam,1.5Fin,5,6,CBlock,LwQ,835.0,GasA,955,498,1453,0.0,0.0,1,1,3,1,Gd,7,2,Detchd,1.0,240.0,Y,0,0,35,0,3,WD ,132000,68
2091,10357,AllPub,SawyerW,1Fam,1Story,7,5,PConc,Unf,910.0,GasA,1442,0,1442,1.0,0.0,2,0,3,1,Gd,6,1,Attchd,2.0,719.0,Y,0,244,0,0,5,WD ,179900,17
87,9819,AllPub,Sawyer,1Fam,1Story,5,5,CBlock,Unf,882.0,GasA,900,0,900,0.0,0.0,1,0,3,1,TA,5,0,Detchd,1.0,280.0,Y,0,0,0,0,2,WD ,122000,43
690,7936,AllPub,NAmes,1Fam,1Story,6,6,CBlock,Unf,1045.0,GasA,1045,0,1045,1.0,0.0,1,0,3,1,TA,6,1,Attchd,1.0,264.0,Y,0,0,0,0,4,WD ,127000,46
2364,8773,AllPub,NAmes,TwnhsE,1Story,6,5,PConc,Unf,1487.0,GasA,1419,0,1419,1.0,0.0,2,0,2,1,Gd,4,0,Attchd,2.0,543.0,Y,196,68,0,0,9,WD ,190000,4
2050,11235,AllPub,Sawyer,1Fam,SFoyer,5,5,CBlock,Unf,1420.0,GasA,1452,0,1452,1.0,0.0,1,0,2,1,TA,6,1,Detchd,2.0,572.0,Y,92,0,88,0,11,WD ,158450,43
769,12886,AllPub,Sawyer,1Fam,SLvl,5,6,CBlock,Unf,520.0,GasA,1464,0,1464,0.0,1.0,2,0,3,1,TA,6,1,Attchd,2.0,480.0,Y,302,0,0,0,10,WD ,175000,46
348,14892,AllPub,Gilbert,1Fam,1Story,9,5,PConc,Unf,1746.0,GasA,1746,0,1746,1.0,0.0,2,0,3,1,Ex,7,2,Attchd,3.0,758.0,Y,201,39,0,0,10,WD ,377500,3
200,6240,AllPub,BrkSide,1Fam,1.5Fin,5,5,BrkTil,Unf,928.0,GasA,928,608,1536,0.0,0.0,2,0,4,1,TA,7,1,Detchd,2.0,480.0,Y,0,10,0,0,3,WD ,138400,80
2759,11645,AllPub,CollgCr,1Fam,1Story,7,5,PConc,Unf,1734.0,GasA,1734,0,1734,1.0,0.0,2,0,3,1,Gd,7,0,Attchd,2.0,660.0,Y,160,24,0,0,1,WD ,260000,1
1700,14977,AllPub,NridgHt,1Fam,1Story,8,5,PConc,Unf,1976.0,GasA,1976,0,1976,1.0,0.0,2,0,2,1,Gd,7,1,Attchd,3.0,908.0,Y,250,63,0,0,7,New,440000,1
876,9100,AllPub,CollgCr,1Fam,1Story,7,5,PConc,Unf,1212.0,GasA,1212,0,1212,0.0,0.0,2,0,3,1,Gd,6,0,Attchd,2.0,573.0,Y,356,0,0,0,6,WD ,178000,8
2536,8400,AllPub,NAmes,1Fam,1Story,5,5,CBlock,Unf,1052.0,GasA,1052,0,1052,1.0,0.0,1,1,3,1,TA,5,0,Attchd,1.0,288.0,Y,356,0,0,0,11,WD ,138500,38
1821,7420,AllPub,Sawyer,1Fam,1Story,5,5,CBlock,Unf,1057.0,GasA,1057,0,1057,0.0,0.0,1,0,3,1,TA,6,0,Detchd,2.0,576.0,Y,0,0,0,0,4,WD ,132000,45
2743,9525,AllPub,Edwards,1Fam,1.5Fin,6,5,CBlock,Unf,1000.0,GasA,1068,541,1609,0.0,0.0,1,1,5,1,TA,7,0,Attchd,1.0,305.0,Y,0,0,0,0,7,WD ,149900,53
1329,7425,AllPub,BrkSide,1Fam,1.5Fin,7,7,CBlock,Unf,672.0,GasA,1195,473,1668,0.0,0.0,1,1,3,1,Gd,8,0,Attchd,1.0,252.0,Y,210,0,0,0,8,WD ,108000,63
1451,7990,AllPub,CollgCr,1Fam,1Story,5,6,CBlock,Unf,924.0,GasA,924,0,924,0.0,0.0,1,0,3,1,TA,5,0,Detchd,1.0,280.0,Y,0,0,0,0,4,WD ,110000,33
936,1300,AllPub,Blueste,TwnhsE,2Story,6,6,CBlock,Unf,561.0,GasA,561,668,1229,0.0,0.0,1,1,2,1,TA,5,1,Attchd,2.0,462.0,Y,150,0,0,0,5,WD ,124000,29
1948,5500,AllPub,OldTown,1Fam,1.5Unf,4,6,CBlock,Unf,882.0,GasA,882,0,882,0.0,0.0,1,0,1,1,TA,4,0,,0.0,0.0,Y,0,0,0,0,4,WD ,103200,51
1839,3606,AllPub,Somerst,TwnhsE,1Story,7,5,PConc,Unf,1352.0,GasA,1352,0,1352,1.0,0.0,2,0,2,1,Gd,5,1,Attchd,2.0,466.0,Y,0,241,0,0,8,New,194000,1
2057,8978,AllPub,Sawyer,1Fam,1Story,5,5,PConc,Unf,948.0,GasA,948,0,948,0.0,0.0,1,0,3,1,TA,6,0,Attchd,1.0,300.0,Y,147,0,0,0,5,WD ,108000,39
558,9079,AllPub,Sawyer,1Fam,1Story,5,5,CBlock,Unf,864.0,GasA,864,0,864,0.0,0.0,1,0,2,1,TA,5,0,Attchd,1.0,440.0,Y,158,0,0,0,7,WD ,122000,48
2731,1700,AllPub,ClearCr,Twnhs,1.5Fin,7,5,PConc,Unf,430.0,GasA,880,680,1700,1.0,0.0,2,1,2,1,Gd,7,0,Basment,1.0,450.0,Y,188,36,0,0,4,WD ,148400,26
791,9571,AllPub,Edwards,1Fam,1Story,5,3,CBlock,Unf,1276.0,GasA,1276,0,1276,0.0,0.0,1,0,3,1,TA,5,0,Attchd,1.0,350.0,Y,0,0,0,0,6,COD,60000,51
1421,9938,AllPub,SawyerW,1Fam,1Story,7,5,PConc,Unf,1602.0,GasA,1626,0,1626,1.0,0.0,2,1,3,1,Gd,7,1,Attchd,2.0,534.0,Y,424,40,0,0,4,WD ,226500,14
2881,9000,AllPub,IDOTRR,1Fam,1Story,2,3,CBlock,Unf,480.0,GasA,480,0,480,1.0,0.0,0,0,1,1,TA,4,0,Detchd,1.0,308.0,Y,0,0,0,0,10,WD ,35311,57
2820,7840,AllPub,Edwards,Duplex,SFoyer,6,5,CBlock,Unf,976.0,GasA,1012,0,1012,0.0,2.0,2,0,4,0,TA,4,0,,0.0,0.0,Y,0,0,0,0,10,WD ,127500,31
1609,12395,AllPub,Mitchel,1Fam,1Story,5,6,CBlock,Unf,864.0,GasA,889,0,889,0.0,0.0,1,0,3,1,TA,6,0,Attchd,2.0,484.0,Y,0,0,0,0,4,WD ,137500,24
1495,9638,AllPub,Edwards,1Fam,SLvl,6,6,CBlock,Rec,1029.0,GasA,1117,0,1117,1.0,0.0,1,0,3,1,TA,6,1,Attchd,2.0,542.0,Y,292,0,0,0,11,WD ,147000,31
2388,13418,AllPub,NridgHt,1Fam,2Story,8,5,PConc,Unf,1117.0,GasA,1132,1320,2452,0.0,0.0,3,1,4,1,Gd,9,1,BuiltIn,3.0,691.0,Y,113,32,0,0,9,WD ,309000,2
938,17597,AllPub,Crawfor,1Fam,1Story,7,9,CBlock,ALQ,1803.0,GasA,2365,0,2365,1.0,0.0,2,0,3,1,Ex,7,2,Attchd,2.0,551.0,Y,200,144,0,0,7,WD ,315000,38
1194,8872,AllPub,NAmes,1Fam,1Story,5,8,CBlock,Unf,912.0,GasA,912,0,912,1.0,0.0,1,0,2,1,Gd,5,0,Detchd,2.0,576.0,Y,0,240,0,0,12,WD ,147000,43
2429,3982,AllPub,Blmngtn,TwnhsE,1Story,8,5,PConc,Unf,1520.0,GasA,1567,0,1567,1.0,0.0,2,0,1,1,Ex,7,1,Attchd,3.0,648.0,Y,312,0,0,0,10,New,264561,0
1937,7134,AllPub,NAmes,1Fam,SLvl,5,5,CBlock,Unf,384.0,GasA,1360,0,1360,0.0,0.0,1,0,3,1,TA,6,1,Detchd,2.0,572.0,Y,0,50,0,0,2,WD ,130000,52
1847,2117,AllPub,Somerst,Twnhs,2Story,6,5,PConc,Unf,756.0,GasA,769,756,1525,0.0,0.0,2,1,3,1,Gd,5,1,Detchd,2.0,440.0,Y,0,0,0,0,6,WD ,177000,7
1550,8155,AllPub,IDOTRR,1Fam,1.5Fin,5,7,CBlock,Unf,780.0,GasA,780,420,1200,0.0,0.0,1,0,4,1,TA,7,0,,0.0,0.0,Y,0,0,96,0,7,WD ,119000,78
2705,5500,AllPub,SWISU,1Fam,1Story,7,5,PConc,LwQ,1073.0,GasA,1073,0,1073,1.0,0.0,2,0,2,1,TA,4,0,Detchd,1.0,246.0,Y,0,120,0,0,5,WD ,157000,2
2713,11553,AllPub,Sawyer,1Fam,1Story,5,5,CBlock,Unf,1051.0,GasA,1159,0,1159,0.0,0.0,1,1,3,1,TA,7,1,Attchd,1.0,336.0,Y,466,0,0,0,7,WD ,158000,38
1938,7150,AllPub,NAmes,1Fam,1.5Fin,4,4,PConc,Unf,1190.0,GasA,1040,500,1540,1.0,0.0,1,0,4,1,Fa,7,0,Detchd,1.0,352.0,Y,0,0,0,0,8,WD ,115000,52
1819,6285,AllPub,Sawyer,1Fam,1Story,5,5,CBlock,Rec,894.0,GasA,894,0,894,1.0,0.0,1,0,2,1,TA,5,0,Detchd,1.0,308.0,Y,192,0,0,0,3,WD ,120750,30
23,7500,AllPub,Somerst,1Fam,2Story,7,5,PConc,Unf,814.0,GasA,814,860,1674,1.0,0.0,2,1,3,1,Gd,7,0,Attchd,2.0,663.0,Y,0,96,0,0,1,WD ,216000,10
2289,2001,AllPub,MeadowV,Twnhs,2Story,4,5,CBlock,Unf,546.0,GasA,546,546,1092,0.0,0.0,1,1,3,1,TA,6,0,Attchd,1.0,286.0,Y,0,0,0,0,1,WD ,75000,37
1156,19508,AllPub,Veenker,1Fam,1Story,6,5,CBlock,Unf,1430.0,GasA,1430,0,1430,0.0,1.0,2,0,3,1,TA,6,2,Attchd,2.0,484.0,Y,117,108,165,0,7,WD ,192000,34
2717,7176,AllPub,Sawyer,1Fam,SLvl,6,6,CBlock,Unf,960.0,GasA,1040,0,1040,1.0,0.0,1,0,3,1,TA,6,1,Detchd,2.0,616.0,Y,131,0,0,0,7,WD ,160500,28
2101,10652,AllPub,CollgCr,1Fam,1Story,7,5,PConc,Unf,1494.0,GasA,1494,0,1494,0.0,0.0,2,0,3,1,Gd,7,1,Attchd,3.0,840.0,Y,160,33,0,0,8,New,279500,1
1377,11235,AllPub,Sawyer,1Fam,SFoyer,5,6,CBlock,Unf,981.0,GasA,1075,0,1075,1.0,0.0,1,0,3,1,Gd,6,0,Detchd,2.0,440.0,Y,64,0,0,0,5,WD ,148000,45
1381,10265,AllPub,Sawyer,1Fam,1Story,5,7,CBlock,Unf,992.0,GasA,992,0,992,1.0,0.0,1,0,3,1,Gd,6,0,Attchd,1.0,294.0,Y,204,0,0,0,7,WD ,145000,41
2502,14541,AllPub,NoRidge,1Fam,2Story,8,7,PConc,Unf,1338.0,GasA,1352,1168,2520,1.0,0.0,2,1,5,1,Gd,10,1,Attchd,3.0,796.0,Y,209,55,0,0,11,WD ,310000,13
2609,10184,AllPub,NAmes,1Fam,SLvl,6,5,CBlock,Unf,1083.0,GasA,1146,0,1146,0.0,1.0,1,0,3,1,TA,6,1,Attchd,1.0,294.0,Y,345,75,0,0,6,WD ,165000,43
505,46589,AllPub,NoRidge,1Fam,2Story,8,7,PConc,Rec,1629.0,GasA,1686,762,2448,1.0,0.0,2,1,4,1,Gd,8,1,Attchd,3.0,711.0,Y,517,76,0,0,7,WD ,402000,15
1126,10625,AllPub,Somerst,1Fam,2Story,7,5,PConc,Unf,1026.0,GasA,1026,932,1958,0.0,0.0,2,1,3,1,Gd,9,1,Attchd,3.0,936.0,Y,154,210,0,0,7,WD ,250000,3
2914,1470,AllPub,MeadowV,Twnhs,SFoyer,4,6,CBlock,Unf,630.0,GasA,630,0,630,1.0,0.0,1,0,1,1,TA,3,0,,0.0,0.0,Y,0,0,0,0,4,WD ,73000,36
393,9000,AllPub,NAmes,Duplex,2Story,5,5,CBlock,Unf,896.0,GasA,896,896,1792,0.0,0.0,2,2,4,2,TA,8,0,,0.0,0.0,Y,32,45,0,0,9,WD ,136000,35
2405,5911,AllPub,NridgHt,TwnhsE,1Story,9,5,PConc,Unf,1560.0,GasA,1565,0,1565,1.0,0.0,2,0,2,1,Ex,6,1,Attchd,2.0,556.0,Y,196,56,0,0,3,WD ,282500,1
67,8987,AllPub,Somerst,1Fam,1Story,8,5,PConc,Unf,1595.0,GasA,1595,0,1595,0.0,0.0,2,0,2,1,Gd,6,1,Attchd,3.0,880.0,Y,144,0,0,0,5,WD ,221500,5
2227,17871,AllPub,Crawfor,1Fam,1Story,4,5,PConc,Unf,1680.0,GasA,1680,0,1680,0.0,0.0,2,0,4,1,Gd,7,0,Attchd,2.0,628.0,Y,152,0,0,0,6,WD ,170000,12
669,11500,AllPub,NAmes,1Fam,1Story,6,4,CBlock,Rec,1040.0,GasA,1040,0,1040,1.0,0.0,1,0,3,1,TA,6,1,Attchd,2.0,480.0,Y,0,0,156,0,5,WD ,163000,42
1772,12257,AllPub,NoRidge,1Fam,2Story,8,5,PConc,ALQ,1318.0,GasA,1328,1203,2531,0.0,0.0,2,1,4,1,Gd,9,1,Attchd,3.0,752.0,Y,222,98,0,0,11,WD ,290000,12
1775,9044,AllPub,NoRidge,1Fam,2Story,8,5,PConc,Unf,1325.0,GasA,1335,1203,2538,0.0,0.0,2,1,4,1,Gd,8,1,Attchd,3.0,933.0,Y,198,92,0,0,5,WD ,330000,11
403,1680,AllPub,BrDale,Twnhs,2Story,6,5,CBlock,Unf,483.0,GasA,483,504,987,1.0,0.0,1,1,2,1,TA,5,0,Detchd,1.0,264.0,Y,0,0,0,0,7,WD ,111000,36
2792,9468,AllPub,CollgCr,1Fam,2Story,6,5,PConc,Unf,840.0,GasA,840,915,1755,1.0,0.0,2,1,3,1,TA,7,1,Attchd,2.0,530.0,Y,176,73,0,0,8,WD ,214000,7
1247,9373,AllPub,NAmes,1Fam,1Story,5,6,CBlock,LwQ,1152.0,GasA,1152,0,1152,0.0,0.0,1,1,3,1,TA,6,0,Detchd,2.0,636.0,Y,0,0,0,0,5,WD ,137500,55
384,7000,AllPub,Somerst,1Fam,2Story,7,5,PConc,Unf,926.0,GasA,1016,868,1884,1.0,0.0,2,1,3,1,Ex,7,1,Attchd,2.0,581.0,Y,0,35,0,0,6,WD ,240900,6
91,10186,AllPub,NoRidge,1Fam,2Story,7,5,PConc,Unf,750.0,GasA,1061,862,1923,1.0,0.0,2,1,3,1,Gd,8,1,Attchd,2.0,564.0,Y,240,39,0,0,6,WD ,190000,18
863,11664,AllPub,CollgCr,1Fam,1Story,7,5,PConc,Unf,1569.0,GasA,1611,0,1611,1.0,0.0,2,0,3,1,Gd,6,0,Attchd,3.0,1231.0,Y,262,93,0,0,9,WD ,250000,7
1857,10768,AllPub,Veenker,1Fam,1Story,5,8,CBlock,Unf,1437.0,GasA,1437,0,1437,1.0,0.0,2,0,3,1,Gd,6,1,Attchd,2.0,528.0,Y,0,21,0,0,7,WD ,218000,31
1870,10530,AllPub,NWAmes,1Fam,2Story,7,6,PConc,Unf,1148.0,GasA,1091,984,2075,1.0,0.0,2,1,3,1,Gd,8,1,Attchd,2.0,473.0,Y,235,86,0,0,8,WD ,255000,14
2318,14859,AllPub,Gilbert,1Fam,1Story,7,5,PConc,Unf,1670.0,GasA,1670,0,1670,0.0,0.0,2,0,3,1,Gd,7,1,Attchd,3.0,690.0,Y,144,60,0,0,8,New,240000,0
2100,10481,AllPub,CollgCr,1Fam,1Story,8,5,PConc,Unf,2140.0,GasA,2140,0,2140,0.0,0.0,2,1,3,1,Gd,8,0,Attchd,3.0,894.0,Y,136,32,0,0,6,New,360000,1
1213,9350,AllPub,NAmes,1Fam,SLvl,5,8,PConc,Unf,1219.0,GasA,1265,0,1265,0.0,1.0,2,0,3,1,Gd,6,1,Attchd,2.0,502.0,Y,0,92,0,0,10,WD ,179900,43
2046,18030,AllPub,ClearCr,1Fam,1.5Fin,5,6,CBlock,BLQ,1598.0,GasA,1636,971,3086,0.0,0.0,3,0,3,1,Ex,12,1,,0.0,0.0,Y,122,0,0,0,3,WD ,200500,61
710,5925,AllPub,OldTown,1Fam,1.5Fin,3,6,BrkTil,Unf,600.0,Grav,600,368,968,0.0,0.0,1,0,2,1,TA,6,0,,0.0,0.0,Y,0,0,0,0,5,WD ,37900,99
2268,6718,AllPub,Timber,1Fam,1Story,8,5,PConc,Unf,1267.0,GasA,1312,0,1312,0.0,0.0,2,0,2,1,Gd,5,0,Attchd,2.0,471.0,Y,256,28,0,0,1,WD ,180500,6
816,11855,AllPub,SawyerW,Duplex,2Story,7,5,PConc,Unf,1168.0,GasA,1168,1619,2787,2.0,0.0,4,2,6,2,TA,8,2,BuiltIn,4.0,820.0,Y,312,0,0,0,10,WD ,269500,9
1616,12394,AllPub,Gilbert,1Fam,2Story,7,5,PConc,Unf,847.0,GasA,847,886,1733,0.0,0.0,2,1,3,1,Gd,7,1,BuiltIn,2.0,433.0,Y,100,48,0,0,10,WD ,225000,4
2233,7000,AllPub,IDOTRR,1Fam,1.5Fin,6,7,BrkTil,Unf,720.0,GasA,720,495,1215,0.0,0.0,1,0,3,1,Gd,6,0,Detchd,2.0,720.0,Y,0,0,30,0,5,WD ,141000,67
439,10367,AllPub,NridgHt,1Fam,1Story,9,5,PConc,Unf,1739.0,GasA,1743,0,1743,1.0,0.0,2,0,3,1,Ex,8,1,Attchd,3.0,927.0,Y,168,45,0,0,6,ConLI,335000,1
260,15240,AllPub,CollgCr,1Fam,1Story,5,8,CBlock,Rec,1026.0,GasA,1026,0,1026,1.0,0.0,1,1,3,1,TA,5,0,Attchd,1.0,308.0,Y,316,85,0,0,6,WD ,150000,33
2523,50271,AllPub,Veenker,1Fam,1Story,9,5,CBlock,Unf,1842.0,GasA,1842,0,1842,2.0,0.0,0,1,0,1,Gd,5,1,Attchd,3.0,894.0,Y,857,72,0,0,11,WD ,385000,25
627,13600,AllPub,NAmes,1Fam,2Story,7,6,CBlock,Unf,768.0,GasA,1186,800,1986,0.0,0.0,2,1,3,1,TA,7,3,Attchd,2.0,486.0,Y,0,42,0,0,10,WD ,205000,44
251,6762,AllPub,CollgCr,1Fam,1Story,7,5,PConc,Unf,1187.0,GasA,1208,0,1208,1.0,0.0,2,0,2,1,Gd,6,0,Attchd,2.0,632.0,Y,105,61,0,0,2,WD ,206000,4
2163,8500,AllPub,CollgCr,1Fam,1Story,7,5,PConc,Unf,1422.0,GasA,1422,0,1422,0.0,0.0,2,0,3,1,Gd,7,0,Attchd,2.0,626.0,Y,192,60,0,0,11,WD ,179600,3
2819,8877,AllPub,Edwards,1Fam,1Story,4,5,CBlock,Unf,836.0,GasA,1220,0,1220,0.0,0.0,1,0,2,1,TA,6,0,Detchd,2.0,396.0,Y,0,0,0,0,4,COD,102000,55
1025,15611,AllPub,NWAmes,1Fam,1Story,5,6,PConc,LwQ,1126.0,GasA,1126,0,1126,0.0,1.0,2,0,3,1,Ex,6,0,Attchd,2.0,540.0,Y,180,0,0,0,3,WD ,175000,31
2592,13300,AllPub,NAmes,1Fam,1Story,5,5,CBlock,Unf,1015.0,GasA,1384,0,1384,1.0,0.0,1,0,2,1,TA,6,0,Attchd,2.0,896.0,Y,75,0,0,0,6,WD ,159000,50
1491,6500,AllPub,Edwards,1Fam,1Story,6,6,CBlock,Unf,1127.0,GasA,1127,0,1127,0.0,1.0,1,1,3,1,TA,6,1,Detchd,2.0,480.0,Y,0,0,138,0,5,WD ,135000,32
2742,9525,AllPub,Edwards,1Fam,1.5Fin,6,4,CBlock,Unf,994.0,GasA,1216,639,1855,0.0,0.0,2,0,4,1,TA,7,0,Attchd,1.0,325.0,Y,182,0,0,0,10,WD ,136900,52
2497,6993,AllPub,Sawyer,1Fam,1Story,5,7,CBlock,Unf,912.0,GasA,1236,0,1236,0.0,0.0,1,0,3,1,TA,6,1,Attchd,1.0,288.0,Y,0,0,0,0,6,WD ,135000,45
495,9430,AllPub,NoRidge,1Fam,2Story,8,5,PConc,Unf,1252.0,GasA,1268,1097,2365,1.0,0.0,2,1,3,1,Gd,8,1,Attchd,3.0,856.0,Y,0,128,0,0,7,WD ,337000,10
2528,11029,AllPub,NWAmes,1Fam,2Story,6,7,CBlock,Unf,1054.0,GasA,1512,1142,2654,1.0,0.0,2,1,4,1,Gd,9,1,Attchd,2.0,619.0,Y,0,65,0,0,8,WD ,250000,38
1033,14311,AllPub,NWAmes,1Fam,2Story,8,5,PConc,Unf,1236.0,GasA,1236,1104,2340,1.0,0.0,2,1,4,1,Gd,9,1,Attchd,3.0,787.0,Y,192,180,218,0,6,WD ,306000,12
764,10800,AllPub,Edwards,Duplex,1Story,5,5,CBlock,Unf,1200.0,GasA,1200,0,1200,3.0,0.0,3,0,3,1,TA,5,0,,0.0,0.0,Y,120,0,0,0,3,WD ,179000,22
1165,3604,AllPub,Somerst,TwnhsE,2Story,7,5,PConc,Unf,689.0,GasA,703,689,1392,0.0,0.0,2,0,2,1,Gd,5,0,Detchd,2.0,540.0,Y,0,102,0,0,2,WD ,146000,1
2037,10320,AllPub,IDOTRR,1Fam,1.5Fin,6,5,CBlock,Unf,1138.0,GasA,1138,1042,2180,0.0,0.0,1,1,3,1,TA,7,1,Detchd,2.0,720.0,N,0,0,170,0,5,WD ,161000,92
113,10603,AllPub,NWAmes,1Fam,1Story,6,7,PConc,Unf,1610.0,GasA,1610,0,1610,1.0,0.0,2,0,3,1,Gd,6,2,Attchd,2.0,480.0,Y,168,68,0,0,2,WD ,205000,33
1572,4084,AllPub,Timber,TwnhsE,1Story,7,6,CBlock,Unf,1277.0,GasA,1501,0,1501,1.0,0.0,2,0,2,1,Gd,6,1,Attchd,2.0,512.0,Y,240,0,0,0,7,WD ,241500,22
2052,7943,AllPub,Sawyer,1Fam,1Story,4,5,CBlock,Unf,1029.0,GasA,1029,0,1029,1.0,0.0,1,0,3,1,TA,5,0,Attchd,1.0,261.0,Y,64,0,39,0,4,WD ,118500,46
2702,6930,AllPub,ClearCr,1Fam,SLvl,5,4,CBlock,Rec,1062.0,GasA,1352,0,1352,0.0,1.0,1,0,3,1,Gd,6,0,BuiltIn,1.0,288.0,Y,168,0,294,0,7,WD ,130000,48
1981,7200,AllPub,OldTown,1Fam,1Story,5,8,CBlock,Unf,808.0,GasA,1072,0,1072,0.0,0.0,1,0,2,1,TA,5,2,Detchd,2.0,379.0,Y,0,0,0,0,5,WD ,130000,67
2335,16052,AllPub,StoneBr,1Fam,2Story,10,5,PConc,Unf,1850.0,GasA,1850,848,2698,1.0,0.0,2,1,4,1,Ex,11,1,Attchd,3.0,736.0,Y,250,0,0,0,7,New,535000,0
563,7150,AllPub,Sawyer,1Fam,1Story,5,6,CBlock,BLQ,912.0,GasA,912,0,912,0.0,1.0,1,0,3,1,TA,6,0,Attchd,1.0,252.0,Y,0,0,0,0,10,WD ,123000,47
1502,6012,AllPub,Edwards,Duplex,1Story,4,5,PConc,,0.0,GasA,1152,0,1152,0.0,0.0,2,0,2,2,TA,6,0,,0.0,0.0,N,0,0,0,0,6,WD ,82000,53
1310,5350,AllPub,OldTown,1Fam,2Story,7,8,BrkTil,Unf,624.0,GasA,730,720,1450,0.0,0.0,1,0,3,1,TA,7,0,Detchd,1.0,288.0,Y,0,192,0,0,3,WD ,132000,88
2598,5400,AllPub,OldTown,1Fam,1Story,5,6,BrkTil,Unf,1073.0,GasA,1073,0,1073,0.0,0.0,1,0,2,1,TA,4,0,Detchd,1.0,326.0,Y,0,0,112,0,12,WD ,108480,85
2715,9535,AllPub,Sawyer,1Fam,1Story,5,5,CBlock,LwQ,1176.0,GasA,1458,0,1458,1.0,0.0,1,1,3,1,TA,7,1,Attchd,2.0,512.0,Y,284,0,0,0,7,WD ,165000,39
1810,7441,AllPub,SawyerW,1Fam,1Story,7,5,PConc,Unf,1461.0,GasA,1486,0,1486,0.0,0.0,2,0,3,1,Gd,7,0,Attchd,2.0,566.0,Y,0,32,0,0,6,WD ,181000,1
778,15400,AllPub,Sawyer,1Fam,SLvl,5,5,CBlock,Unf,552.0,GasA,904,611,1774,0.0,0.0,2,0,4,1,TA,8,1,Attchd,1.0,384.0,Y,290,40,0,0,7,WD ,165000,48
339,10544,AllPub,Mitchel,1Fam,1.5Fin,5,5,CBlock,Unf,864.0,GasA,864,615,1479,0.0,0.0,2,0,5,1,TA,8,0,Attchd,1.0,275.0,Y,287,0,280,0,4,WD ,161000,41
2460,10936,AllPub,Somerst,1Fam,1Story,8,5,PConc,Unf,1504.0,GasA,1504,0,1504,0.0,0.0,2,0,3,1,Gd,7,0,Attchd,2.0,510.0,Y,144,0,0,0,9,New,199000,0
320,11316,AllPub,Timber,1Fam,2Story,7,5,PConc,Unf,817.0,GasA,824,1070,1894,1.0,0.0,2,1,4,1,Gd,8,1,BuiltIn,2.0,510.0,Y,0,40,0,0,2,WD ,214900,8
2461,8640,AllPub,Somerst,1Fam,1Story,8,5,PConc,Unf,1278.0,GasA,1278,0,1278,0.0,0.0,2,0,2,1,Gd,5,0,Attchd,2.0,584.0,Y,0,60,0,0,10,New,198600,0
2449,12090,AllPub,NoRidge,1Fam,2Story,8,5,PConc,Unf,1141.0,GasA,1165,1098,2263,0.0,0.0,2,1,4,1,Gd,10,1,BuiltIn,2.0,420.0,Y,144,123,0,0,7,WD ,258000,8
817,7939,AllPub,SawyerW,Duplex,2Story,7,5,PConc,Unf,1168.0,GasA,1168,1619,2787,2.0,0.0,4,2,6,2,TA,8,2,BuiltIn,4.0,820.0,Y,312,0,0,0,10,WD ,269500,9
1096,7750,AllPub,Gilbert,1Fam,2Story,7,5,PConc,Unf,707.0,GasA,707,707,1414,0.0,0.0,2,1,3,1,Gd,6,1,Attchd,2.0,403.0,Y,100,35,0,0,4,WD ,176000,6
1893,9350,AllPub,NAmes,1Fam,SLvl,6,7,CBlock,ALQ,1302.0,GasA,1302,0,1302,0.0,1.0,2,0,3,1,Gd,7,0,Attchd,1.0,309.0,Y,333,0,0,0,10,CWD,158000,43
479,7750,AllPub,Gilbert,1Fam,SLvl,8,5,PConc,Unf,408.0,GasA,779,640,1419,1.0,0.0,2,1,3,1,Gd,7,1,BuiltIn,2.0,527.0,Y,120,0,0,0,3,WD ,184100,7
1657,13001,AllPub,NWAmes,1Fam,1Story,6,5,CBlock,BLQ,1625.0,GasA,1220,0,1220,0.0,1.0,2,0,2,1,TA,6,1,Attchd,2.0,944.0,Y,0,0,249,0,9,WD ,170000,36
937,13607,AllPub,Crawfor,1Fam,SLvl,6,6,CBlock,Unf,572.0,GasA,1182,800,1982,1.0,0.0,2,1,3,1,TA,6,1,BuiltIn,2.0,501.0,Y,400,112,0,0,4,WD ,208000,23
879,4435,AllPub,CollgCr,TwnhsE,1Story,6,5,PConc,Unf,848.0,GasA,848,0,848,1.0,0.0,1,0,1,1,Gd,4,0,Attchd,2.0,420.0,Y,140,0,0,0,5,WD ,140000,6
