lot_frontage,lot_area,utilities,neighborhood,bldg_type,house_style,overall_qual,foundation,bsmt_cond,bsmtfin_type_1,bsmtfin_sf_1,total_bsmt_sf,heating,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_cars,garage_area,paved_drive,wood_deck_sf,open_porch_sf,pool_area,sale_type,saleprice,age,garage_age
72.02564102564102,7750,AllPub,Gilbert,1Fam,SLvl,8,PConc,TA,GLQ,353.0,408.0,GasA,779,1419,1.0,2,1,Gd,7,1,BuiltIn,2.0,527.0,Y,120,0,0,WD ,184100,7,7.0
128.0,13001,AllPub,NWAmes,1Fam,1Story,6,CBlock,TA,ALQ,492.0,1625.0,GasA,1220,1220,0.0,2,0,TA,6,1,Attchd,2.0,944.0,Y,0,0,0,WD ,170000,36,36.0
69.27272727272727,13607,AllPub,Crawfor,1Fam,SLvl,6,CBlock,TA,ALQ,454.0,572.0,GasA,1182,1982,1.0,2,1,TA,6,1,BuiltIn,2.0,501.0,Y,400,112,0,WD ,208000,23,23.0
70.75324675324676,4435,AllPub,CollgCr,TwnhsE,1Story,6,PConc,TA,GLQ,685.0,848.0,GasA,848,848,1.0,1,0,Gd,4,0,Attchd,2.0,420.0,Y,140,0,0,WD ,140000,6,6.0
44.0,3843,AllPub,Crawfor,TwnhsE,1Story,8,PConc,TA,GLQ,1476.0,1596.0,GasA,1648,1648,1.0,2,0,Ex,5,1,Attchd,2.0,482.0,Y,162,53,0,New,230000,2,2.0
65.0,5950,AllPub,StoneBr,TwnhsE,1Story,8,PConc,TA,GLQ,319.0,1337.0,GasA,1337,1337,1.0,2,0,Gd,5,1,Attchd,2.0,462.0,Y,0,73,0,WD ,188500,19,19.0
80.0,12400,AllPub,Crawfor,1Fam,1.5Fin,5,CBlock,TA,BLQ,602.0,901.0,GasA,1125,1717,0.0,1,1,TA,7,1,Attchd,1.0,410.0,Y,0,0,0,WD ,194000,66,66.0
75.0,10425,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,Rec,774.0,1104.0,GasA,1104,1104,1.0,1,0,TA,5,0,Attchd,1.0,384.0,Y,0,0,0,WD ,133000,52,52.0
70.75324675324676,16269,AllPub,CollgCr,1Fam,1Story,5,BrkTil,TA,GLQ,625.0,907.0,GasA,907,907,0.0,1,0,TA,5,0,Attchd,1.0,343.0,Y,72,0,0,WD ,140000,31,31.0
68.0,8998,AllPub,CollgCr,1Fam,2Story,7,PConc,TA,GLQ,527.0,782.0,GasA,782,1652,0.0,2,1,Gd,6,0,Attchd,2.0,532.0,Y,0,70,0,WD ,207500,8,8.0
80.0,10400,AllPub,NWAmes,1Fam,2Story,6,PConc,TA,Unf,0.0,932.0,GasA,1271,2640,0.0,2,1,Gd,8,1,Attchd,2.0,515.0,Y,0,120,0,WD ,256900,42,42.0
60.0,10134,AllPub,OldTown,1Fam,1.5Fin,5,CBlock,TA,Unf,0.0,735.0,GasA,735,1034,0.0,1,0,TA,5,0,Detchd,1.0,240.0,Y,0,39,0,WD ,109000,67,67.0
64.0,7007,AllPub,SawyerW,Duplex,1Story,5,Slab,,,0.0,0.0,GasA,1513,1513,0.0,2,0,TA,8,0,Attchd,2.0,400.0,Y,0,0,0,WD ,113722,30,30.0
78.0,11645,AllPub,CollgCr,1Fam,1Story,8,PConc,TA,GLQ,24.0,1498.0,GasA,1498,1498,0.0,2,0,Gd,7,1,Attchd,3.0,844.0,Y,144,98,0,WD ,237000,4,4.0
60.0,8250,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,ALQ,288.0,1053.0,GasA,1053,1053,1.0,1,0,Gd,6,0,2Types,2.0,692.0,Y,240,0,0,WD ,142100,44,13.0
75.19245283018869,11027,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,BLQ,468.0,1178.0,GasA,1293,1293,1.0,2,0,TA,5,0,Attchd,2.0,452.0,Y,280,0,0,WD ,149900,52,52.0
95.0,12350,AllPub,NridgHt,1Fam,1Story,9,PConc,TA,GLQ,1232.0,2020.0,GasA,2020,2020,1.0,2,0,Ex,7,1,Attchd,3.0,896.0,Y,192,98,0,WD ,404000,1,1.0
75.19245283018869,18275,AllPub,NAmes,1Fam,2Story,7,CBlock,TA,ALQ,636.0,1438.0,GasA,1900,2448,1.0,3,0,TA,9,2,Attchd,2.0,441.0,Y,520,102,0,WD ,277500,44,44.0
77.0,9206,AllPub,SawyerW,1Fam,2Story,6,CBlock,TA,Unf,0.0,741.0,GasA,977,1732,0.0,2,1,Gd,7,1,Attchd,2.0,476.0,Y,192,46,0,WD ,178000,25,25.0
48.0,6240,AllPub,NridgHt,TwnhsE,1Story,8,PConc,TA,GLQ,863.0,1324.0,GasA,1324,1324,1.0,2,0,Gd,6,1,Attchd,2.0,550.0,Y,192,38,0,WD ,254000,3,3.0
68.0,9656,AllPub,OldTown,1Fam,1Story,2,BrkTil,Fa,Unf,0.0,678.0,GasA,832,832,0.0,1,0,TA,5,1,Detchd,2.0,780.0,N,0,0,0,WD ,12789,87,82.0
63.0,7875,AllPub,Gilbert,1Fam,1Story,7,PConc,Gd,Unf,0.0,1237.0,GasA,1253,1253,0.0,2,0,TA,6,1,Attchd,2.0,402.0,Y,220,21,0,WD ,176000,12,12.0
111.0,16259,AllPub,NridgHt,1Fam,2Story,9,PConc,Gd,Unf,0.0,1249.0,GasA,1249,2596,0.0,3,1,Gd,9,0,Attchd,3.0,840.0,Y,240,154,0,New,342643,0,0.0
72.77464788732394,6173,AllPub,Sawyer,1Fam,1Story,5,CBlock,TA,GLQ,599.0,876.0,GasA,902,902,0.0,1,0,TA,6,0,Attchd,1.0,288.0,Y,0,0,0,WD ,125500,40,40.0
75.0,12890,AllPub,Timber,1Fam,1Story,6,CBlock,TA,Unf,0.0,1495.0,GasA,1495,1495,0.0,2,0,TA,8,1,Attchd,2.0,438.0,Y,252,0,0,WD ,150000,19,19.0
84.0,10440,AllPub,Somerst,1Fam,1Story,8,PConc,TA,Unf,0.0,1574.0,GasA,1584,1584,0.0,2,0,Ex,6,1,Attchd,2.0,594.0,Y,0,256,0,New,261329,0,0.0
63.0,7500,AllPub,SawyerW,1Fam,1Story,7,PConc,TA,GLQ,680.0,1080.0,GasA,1080,1080,1.0,1,0,Gd,6,0,,0.0,0.0,Y,0,0,0,WD ,141000,4,0.0
75.0,9532,AllPub,NAmes,1Fam,1Story,4,CBlock,TA,BLQ,595.0,1105.0,GasA,1647,1647,1.0,1,0,TA,6,1,Attchd,1.0,280.0,Y,225,0,368,WD ,153000,54,54.0
53.0,3922,AllPub,Blmngtn,TwnhsE,1Story,7,PConc,TA,Unf,0.0,1258.0,GasA,1258,1258,0.0,2,0,Gd,6,1,Attchd,3.0,648.0,Y,144,16,0,New,172500,1,0.0
60.0,8730,AllPub,BrkSide,1Fam,2Story,6,BrkTil,TA,Unf,0.0,698.0,GasA,698,1396,0.0,1,0,TA,7,0,Detchd,1.0,384.0,Y,0,0,0,WD ,153575,92,4.0
60.0,6060,AllPub,IDOTRR,1Fam,1Story,5,BrkTil,TA,ALQ,737.0,837.0,GasA,1001,1001,0.0,1,0,Gd,5,0,Detchd,1.0,216.0,N,154,0,0,WD ,124900,77,77.0
107.0,14450,AllPub,NridgHt,1Fam,1Story,9,PConc,TA,Unf,0.0,2121.0,GasA,2121,2121,0.0,2,1,Ex,8,1,Attchd,3.0,732.0,Y,124,98,0,New,415298,1,0.0
60.0,5400,AllPub,OldTown,1Fam,1.5Fin,6,BrkTil,TA,Unf,0.0,972.0,GasA,1044,1480,0.0,1,0,TA,6,0,Detchd,1.0,207.0,Y,0,0,0,ConLI,119000,89,89.0
85.0,10000,AllPub,Somerst,1Fam,1Story,8,PConc,Gd,Unf,0.0,1588.0,GasA,1588,1588,0.0,2,0,Gd,7,1,Attchd,3.0,825.0,Y,144,45,0,WD ,227000,1,1.0
72.0,10007,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,ALQ,806.0,1053.0,GasA,1053,1053,1.0,1,1,Gd,5,0,Attchd,1.0,312.0,Y,0,0,0,WD ,145500,49,49.0
52.0,7830,AllPub,OldTown,1Fam,1Story,3,BrkTil,TA,LwQ,416.0,492.0,GasA,492,492,1.0,1,0,TA,3,0,Detchd,1.0,200.0,N,0,0,0,WD ,61500,85,85.0
90.0,11727,AllPub,NAmes,1Fam,1Story,7,CBlock,TA,Unf,0.0,1851.0,GasA,1851,1851,0.0,2,0,TA,8,1,Attchd,2.0,506.0,Y,0,146,0,WD ,192100,37,37.0
60.0,10320,AllPub,IDOTRR,2fmCon,2Story,6,CBlock,TA,Rec,276.0,698.0,GasA,754,1403,1.0,1,1,TA,7,0,Detchd,1.0,308.0,Y,0,0,0,WD ,116000,94,94.0
65.0,10482,AllPub,NAmes,1Fam,SLvl,6,CBlock,TA,GLQ,507.0,588.0,GasA,1138,1138,0.0,1,0,TA,6,0,Attchd,1.0,264.0,Y,224,0,0,WD ,145000,49,49.0
110.0,15274,AllPub,NridgHt,1Fam,1Story,9,PConc,TA,GLQ,1972.0,2452.0,GasA,2452,2452,2.0,2,0,Ex,10,1,Attchd,3.0,886.0,Y,0,116,0,WD ,445000,6,6.0
61.0,8800,AllPub,CollgCr,1Fam,1Story,5,CBlock,TA,LwQ,532.0,1040.0,GasA,1040,1040,0.0,2,0,Gd,5,0,Detchd,2.0,484.0,Y,0,0,0,WD ,150500,32,32.0
75.0,10000,AllPub,Gilbert,1Fam,2Story,6,PConc,TA,Unf,0.0,763.0,GasA,763,1655,0.0,2,1,TA,7,1,Attchd,2.0,440.0,Y,157,84,0,WD ,175900,17,17.0
78.0,10140,AllPub,NWAmes,1Fam,1Story,6,CBlock,TA,ALQ,888.0,1116.0,GasA,1116,1116,1.0,2,0,TA,6,1,Attchd,2.0,528.0,Y,0,0,0,WD ,167900,35,35.0
58.0,14054,AllPub,Gilbert,1Fam,2Story,7,PConc,TA,Unf,0.0,879.0,GasA,879,1863,0.0,2,1,Gd,9,1,BuiltIn,3.0,660.0,Y,100,17,0,New,219210,0,0.0
70.0,11218,AllPub,SawyerW,1Fam,2Story,6,PConc,TA,Unf,0.0,1055.0,GasA,1055,1845,0.0,2,1,Gd,8,1,Attchd,2.0,462.0,Y,635,104,0,WD ,189000,18,18.0
74.0,8856,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,ALQ,621.0,1176.0,GasA,1176,1176,1.0,1,0,TA,6,2,Attchd,1.0,292.0,Y,0,88,0,WD ,136500,51,51.0
65.0,7800,AllPub,Sawyer,1Fam,1Story,5,CBlock,TA,BLQ,240.0,864.0,GasA,892,892,1.0,1,0,Gd,5,0,Detchd,1.0,416.0,Y,0,0,0,WD ,137900,44,44.0
60.0,7200,AllPub,OldTown,1Fam,1Story,5,BrkTil,TA,ALQ,247.0,1022.0,GasW,1022,1022,1.0,1,0,TA,4,0,Detchd,1.0,280.0,Y,0,30,0,WD ,85000,99,53.0
89.0,10680,AllPub,NAmes,1Fam,1Story,5,CBlock,Fa,LwQ,756.0,2136.0,GasA,2136,2136,0.0,2,0,TA,7,0,Detchd,2.0,528.0,Y,0,30,0,WD ,137900,55,55.0
59.0,9535,AllPub,Gilbert,1Fam,2Story,6,PConc,TA,GLQ,851.0,926.0,GasA,926,1604,0.0,2,1,TA,7,0,Attchd,2.0,472.0,Y,100,82,0,WD ,195500,10,10.0
66.0,6858,AllPub,SWISU,1Fam,2Story,6,PConc,TA,Unf,0.0,806.0,GasA,841,1647,1.0,1,1,Fa,6,0,Detchd,1.0,216.0,Y,0,66,0,WD ,128000,95,90.0
75.0,8100,AllPub,Sawyer,1Fam,1Story,5,CBlock,TA,ALQ,764.0,864.0,GasA,864,864,1.0,1,0,Gd,5,1,Detchd,1.0,420.0,Y,132,0,0,WD ,135000,47,46.0
70.75324675324676,9216,AllPub,CollgCr,1Fam,1Story,5,CBlock,TA,ALQ,294.0,1076.0,GasA,1076,1076,0.0,1,1,TA,5,1,Detchd,2.0,576.0,Y,0,0,0,WD ,143195,33,23.0
50.0,9100,AllPub,BrkSide,1Fam,1Story,5,BrkTil,TA,Unf,0.0,742.0,GasA,779,935,0.0,1,0,TA,4,0,Detchd,1.0,308.0,P,0,0,0,WD ,79500,78,20.0
67.0,12774,AllPub,SawyerW,1Fam,2Story,7,PConc,TA,Unf,0.0,835.0,GasA,835,1663,0.0,2,1,Gd,8,0,Attchd,2.0,478.0,Y,168,68,0,WD ,192500,5,5.0
50.0,6000,AllPub,OldTown,1Fam,1.5Fin,5,CBlock,TA,BLQ,384.0,768.0,GasA,768,1328,0.0,1,1,TA,6,0,Detchd,1.0,308.0,Y,0,12,0,WD ,129500,59,59.0
72.02564102564102,10364,AllPub,Gilbert,1Fam,2Story,6,PConc,TA,Unf,0.0,806.0,GasA,806,1572,0.0,2,1,TA,7,1,BuiltIn,2.0,373.0,Y,0,40,0,WD ,168000,12,12.0
50.0,6000,AllPub,BrkSide,1Fam,1.5Fin,6,CBlock,TA,LwQ,264.0,739.0,GasA,874,1342,0.0,2,0,TA,7,1,Detchd,1.0,240.0,Y,0,0,0,WD ,105000,69,69.0
75.19245283018869,10530,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,ALQ,282.0,981.0,GasA,981,981,1.0,1,1,TA,5,0,Detchd,2.0,576.0,Y,0,312,0,WD ,143250,36,28.0
75.0,9525,AllPub,CollgCr,1Fam,1Story,5,PConc,TA,Unf,0.0,1099.0,GasA,1099,1099,0.0,1,1,Gd,6,0,Attchd,1.0,352.0,Y,278,0,0,WD ,144000,13,9.0
70.49333333333334,8880,AllPub,SawyerW,1Fam,2Story,7,PConc,TA,GLQ,695.0,948.0,GasA,1222,2110,1.0,2,1,Gd,8,2,Attchd,2.0,463.0,Y,0,130,0,WD ,205000,16,16.0
82.0,8410,AllPub,Mitchel,1Fam,SFoyer,6,CBlock,TA,ALQ,924.0,970.0,GasA,1026,1026,1.0,1,0,TA,5,1,Attchd,2.0,528.0,Y,193,0,0,WD ,143000,33,33.0
42.0,4385,AllPub,Somerst,TwnhsE,1Story,9,PConc,TA,GLQ,964.0,1419.0,GasA,1419,1419,1.0,1,1,Ex,5,1,Attchd,2.0,588.0,Y,155,58,0,WD ,290000,7,7.0
100.0,12919,AllPub,NridgHt,1Fam,1Story,9,PConc,TA,GLQ,2188.0,2330.0,GasA,2364,2364,1.0,2,1,Ex,11,2,Attchd,3.0,820.0,Y,0,67,0,New,611657,1,1.0
82.0,12464,AllPub,CollgCr,1Fam,1Story,5,PConc,TA,GLQ,732.0,1040.0,GasA,1040,1040,1.0,1,0,Gd,6,0,Detchd,2.0,576.0,Y,168,0,0,WD ,152000,13,9.0
43.0,5005,AllPub,StoneBr,TwnhsE,1Story,8,PConc,TA,ALQ,263.0,1280.0,GasA,1280,1280,0.0,2,0,Gd,5,0,Attchd,2.0,506.0,Y,0,82,0,WD ,191500,18,18.0
76.0,9591,AllPub,NridgHt,1Fam,2Story,8,PConc,TA,Unf,0.0,1143.0,GasA,1143,2473,0.0,2,1,Gd,9,1,BuiltIn,3.0,852.0,Y,192,151,0,WD ,317000,3,3.0
70.0,6960,AllPub,Sawyer,1Fam,1.5Fin,7,BrkTil,TA,ALQ,258.0,680.0,GasA,798,1302,0.0,1,1,Gd,6,2,Attchd,1.0,224.0,Y,0,0,0,WD ,165250,67,67.0
75.0,9825,AllPub,Edwards,1Fam,1Story,5,CBlock,TA,Rec,609.0,1092.0,GasA,1092,1092,0.0,1,0,TA,6,0,Attchd,1.0,264.0,Y,259,0,0,COD,123000,42,42.0
88.0,14175,AllPub,Sawyer,1Fam,1Story,6,CBlock,Gd,GLQ,776.0,988.0,GasA,1188,1188,1.0,1,0,TA,4,1,Attchd,2.0,621.0,Y,102,89,0,WD ,185000,52,52.0
74.0,7400,AllPub,NAmes,1Fam,1Story,7,CBlock,TA,LwQ,809.0,1045.0,GasA,1045,1045,1.0,1,0,TA,6,0,Detchd,2.0,528.0,Y,0,0,0,WD ,120000,44,44.0
88.0,10738,AllPub,NWAmes,1Fam,1Story,6,CBlock,TA,ALQ,792.0,1093.0,GasA,1093,1093,1.0,2,0,TA,6,1,Attchd,2.0,484.0,Y,224,0,0,WD ,158500,41,41.0
65.0,8366,AllPub,SawyerW,1Fam,2Story,6,PConc,TA,Unf,0.0,798.0,GasA,798,1640,0.0,2,1,Gd,6,0,Attchd,2.0,520.0,Y,138,45,0,WD ,173000,4,4.0
70.0,9842,AllPub,NAmes,Duplex,1Story,4,Slab,,,0.0,0.0,GasA,1224,1224,0.0,2,0,TA,6,0,CarPort,2.0,462.0,Y,0,0,0,WD ,101800,45,45.0
60.0,7200,AllPub,SWISU,1Fam,2Story,7,PConc,Gd,ALQ,350.0,560.0,GasA,575,1135,1.0,1,0,Gd,6,0,Detchd,2.0,576.0,Y,256,0,0,WD ,155000,73,38.0
60.0,10230,AllPub,OldTown,1Fam,1Story,5,BrkTil,TA,Unf,0.0,1054.0,GasA,1078,1078,0.0,1,0,Ex,6,0,Detchd,1.0,264.0,N,0,0,0,WD ,125000,84,22.0
52.0,8626,AllPub,OldTown,1Fam,1Story,4,CBlock,,,0.0,0.0,GasA,968,968,0.0,1,0,TA,5,0,Attchd,1.0,331.0,Y,0,0,0,WD ,104500,51,51.0
74.0,8834,AllPub,NridgHt,1Fam,2Story,9,PConc,TA,GLQ,1170.0,1462.0,GasA,1462,2224,1.0,2,1,Ex,10,1,Attchd,3.0,738.0,Y,184,0,0,WD ,350000,5,5.0
60.0,8544,AllPub,NAmes,Duplex,1Story,3,CBlock,,,0.0,0.0,GasA,1040,1040,0.0,2,0,TA,6,0,Detchd,2.0,400.0,Y,0,0,0,WD ,93500,56,57.0
68.0,9179,AllPub,CollgCr,1Fam,2Story,7,PConc,TA,GLQ,633.0,873.0,GasA,882,1790,1.0,2,1,Gd,7,0,Attchd,2.0,588.0,Y,0,88,0,WD ,193000,9,9.0
79.0,11526,AllPub,Crawfor,1Fam,2.5Fin,6,BrkTil,TA,Unf,0.0,588.0,GasA,1423,2555,0.0,2,0,TA,11,1,Detchd,2.0,672.0,Y,431,0,0,WD ,191000,86,15.0
70.0,5684,AllPub,OldTown,1Fam,1Story,6,BrkTil,TA,Unf,0.0,813.0,GasA,813,813,0.0,1,0,Gd,5,0,Detchd,1.0,270.0,N,0,113,0,WD ,110000,76,74.0
70.75324675324676,11885,AllPub,CollgCr,1Fam,2Story,8,PConc,TA,GLQ,990.0,1299.0,GasA,1299,1872,1.0,2,1,Ex,7,1,BuiltIn,2.0,531.0,Y,160,122,0,WD ,261500,8,8.0
80.0,9600,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,Rec,504.0,1050.0,GasA,1050,1050,0.0,1,0,TA,5,0,Attchd,1.0,338.0,Y,0,0,0,WD ,128900,53,53.0
114.0,17242,AllPub,NoRidge,1Fam,2Story,9,PConc,TA,Rec,292.0,1733.0,GasA,1933,3500,1.0,3,1,Ex,11,1,Attchd,3.0,959.0,Y,870,86,0,WD ,584500,13,13.0
75.0,10215,AllPub,Edwards,1Fam,1Story,4,PConc,TA,ALQ,492.0,864.0,GasA,948,948,0.0,1,0,TA,5,0,Attchd,1.0,248.0,Y,0,0,0,WD ,111000,53,53.0
60.0,8550,AllPub,BrkSide,1Fam,1.5Fin,5,PConc,TA,Unf,0.0,750.0,GasA,960,1316,0.0,1,0,TA,7,0,Detchd,2.0,576.0,Y,0,0,0,ConLw,90000,81,42.0
75.19245283018869,18450,AllPub,NAmes,1Fam,2Story,6,CBlock,TA,LwQ,187.0,1021.0,GasA,1465,2380,0.0,2,1,TA,7,1,CarPort,2.0,596.0,Y,0,265,0,WD ,129000,42,42.0
69.27272727272727,14778,AllPub,Crawfor,1Fam,1Story,6,CBlock,TA,BLQ,728.0,1296.0,GasA,1640,1640,1.0,1,0,Gd,7,1,Detchd,2.0,924.0,Y,108,0,0,WD ,224000,54,15.0
30.0,3180,AllPub,Somerst,TwnhsE,2Story,6,PConc,TA,GLQ,390.0,600.0,GasA,600,1200,1.0,2,1,Gd,5,0,Detchd,2.0,480.0,Y,0,166,0,WD ,165000,3,3.0
52.0,3068,AllPub,OldTown,1Fam,2Story,6,BrkTil,TA,Unf,0.0,662.0,GasA,662,1324,0.0,1,0,TA,6,0,Detchd,1.0,180.0,Y,0,0,0,WD ,122000,90,90.0
68.0,8298,AllPub,Timber,1Fam,1Story,8,PConc,TA,GLQ,583.0,1546.0,GasA,1564,1564,0.0,2,0,Ex,6,1,Attchd,2.0,502.0,Y,132,0,0,New,267300,1,-200.0
104.0,13518,AllPub,NridgHt,1Fam,2Story,9,PConc,TA,Unf,0.0,1926.0,GasA,1966,3140,0.0,3,1,Ex,11,2,BuiltIn,3.0,820.0,Y,144,78,0,New,485000,1,0.0
90.0,33120,AllPub,OldTown,1Fam,1.5Fin,6,CBlock,TA,Unf,0.0,1595.0,GasA,1611,2486,0.0,2,0,TA,8,1,Detchd,2.0,576.0,Y,0,0,0,WD ,220000,44,44.0
70.75324675324676,13142,AllPub,CollgCr,1Fam,2Story,6,PConc,TA,GLQ,688.0,864.0,GasA,872,1771,1.0,2,1,Gd,6,0,Attchd,2.0,600.0,Y,0,96,0,WD ,215700,11,11.0
107.0,11362,AllPub,NridgHt,1Fam,1Story,8,PConc,TA,GLQ,1039.0,1836.0,GasA,1836,1836,1.0,2,0,Gd,7,1,Attchd,3.0,862.0,Y,125,185,0,WD ,280000,5,5.0
92.0,10845,AllPub,NridgHt,1Fam,1Story,8,PConc,TA,GLQ,1149.0,1603.0,GasA,1575,1575,1.0,2,0,Gd,7,1,Attchd,3.0,732.0,Y,216,28,0,WD ,284000,5,5.0
21.0,1936,AllPub,MeadowV,Twnhs,SFoyer,4,CBlock,TA,BLQ,131.0,630.0,GasA,630,630,1.0,1,0,TA,3,0,,0.0,0.0,Y,0,0,0,WD ,84500,37,0.0
80.0,9760,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,BLQ,717.0,1395.0,GasA,1395,1395,1.0,1,0,TA,7,1,Attchd,2.0,440.0,Y,657,0,0,WD ,192000,47,47.0
66.0,3960,AllPub,OldTown,1Fam,2Story,7,BrkTil,TA,Unf,0.0,502.0,GasA,502,1004,0.0,1,0,Gd,5,1,Detchd,1.0,200.0,N,280,0,0,WD ,105000,76,76.0
70.0,9100,AllPub,CollgCr,1Fam,1Story,7,PConc,TA,GLQ,24.0,1860.0,GasA,1836,1836,0.0,2,0,Gd,8,1,Attchd,2.0,484.0,Y,120,33,0,WD ,216837,2,2.0
80.0,9600,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,Rec,658.0,1296.0,GasA,1496,1496,0.0,2,0,Gd,6,0,Attchd,2.0,450.0,Y,0,22,0,WD ,141500,48,48.0
57.0,9764,AllPub,Sawyer,1Fam,1Story,5,CBlock,TA,BLQ,702.0,894.0,GasA,894,894,1.0,1,0,Gd,5,0,Attchd,2.0,450.0,Y,0,0,0,WD ,130000,41,41.0
60.0,8430,AllPub,CollgCr,1Fam,1Story,5,CBlock,TA,Rec,616.0,1040.0,GasA,1040,1040,0.0,2,0,TA,5,0,,0.0,0.0,Y,0,0,0,WD ,124000,31,0.0
66.0,12778,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,GLQ,658.0,1008.0,GasA,1008,1008,1.0,1,0,TA,4,0,Attchd,1.0,280.0,Y,0,154,0,WD ,139500,54,54.0
60.0,8172,AllPub,Edwards,1Fam,1Story,4,CBlock,TA,ALQ,682.0,864.0,GasA,864,864,1.0,1,0,TA,5,0,Detchd,2.0,528.0,N,196,0,0,COD,79275,52,11.0
64.0,9037,AllPub,Timber,1Fam,1Story,8,PConc,TA,GLQ,428.0,1476.0,GasA,1484,1484,0.0,2,0,Ex,6,1,Attchd,2.0,472.0,Y,120,33,0,WD ,265900,1,1.0
52.0,6292,AllPub,SWISU,1Fam,1Story,6,BrkTil,TA,Rec,384.0,768.0,GasA,790,790,0.0,1,0,TA,4,0,Detchd,1.0,160.0,Y,0,141,0,WD ,91000,78,83.0
85.0,11900,AllPub,Gilbert,1Fam,2Story,5,PConc,TA,ALQ,400.0,1122.0,GasA,946,1934,1.0,2,1,TA,6,1,Attchd,2.0,567.0,P,0,176,0,WD ,185000,32,32.0
70.0,7945,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,ALQ,179.0,1150.0,GasA,1150,1150,1.0,1,0,TA,6,0,Attchd,1.0,300.0,Y,0,0,0,WD ,141000,47,47.0
134.0,16659,AllPub,NridgHt,1Fam,2Story,8,PConc,TA,Unf,0.0,1582.0,GasA,1582,2152,0.0,2,1,Gd,7,1,Detchd,2.0,728.0,Y,0,368,0,New,260116,0,0.0
50.0,9340,AllPub,Edwards,1Fam,1Story,4,CBlock,TA,Rec,344.0,672.0,GasA,672,672,1.0,1,0,TA,4,0,Attchd,1.0,234.0,N,0,113,0,WD ,113000,68,68.0
70.49333333333334,11454,AllPub,SawyerW,1Fam,SLvl,8,PConc,TA,GLQ,770.0,1401.0,GasA,1511,1511,1.0,2,0,Gd,6,1,Attchd,3.0,811.0,Y,168,42,0,WD ,225000,13,13.0
80.0,8480,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,BLQ,700.0,793.0,GasA,793,793,1.0,1,0,Fa,4,0,Detchd,1.0,240.0,Y,0,0,0,WD ,113000,64,64.0
65.0,6305,AllPub,Edwards,1Fam,SLvl,6,CBlock,TA,ALQ,528.0,1008.0,GasA,1096,1096,1.0,1,0,TA,5,1,Detchd,1.0,352.0,Y,0,0,0,WD ,125200,35,35.0
82.0,9709,AllPub,NridgHt,1Fam,2Story,8,PConc,TA,GLQ,778.0,918.0,GasA,958,2100,1.0,2,1,Ex,8,2,BuiltIn,3.0,786.0,Y,172,104,0,New,319500,0,0.0
60.0,10930,AllPub,NAmes,1Fam,1.5Fin,5,CBlock,TA,BLQ,580.0,913.0,GasA,1048,1558,1.0,1,1,TA,6,1,Attchd,1.0,288.0,Y,0,0,0,WD ,140000,63,46.0
78.5945945945946,50102,AllPub,Timber,1Fam,1Story,6,CBlock,TA,BLQ,909.0,1632.0,GasA,1650,1650,1.0,1,0,TA,6,2,Attchd,2.0,518.0,Y,0,0,0,WD ,250764,48,48.0
74.0,8899,AllPub,NridgHt,1Fam,2Story,8,PConc,TA,GLQ,40.0,948.0,GasA,948,2088,0.0,2,1,Gd,10,1,BuiltIn,3.0,656.0,Y,100,24,0,WD ,250000,1,1.0
65.0,10237,AllPub,Gilbert,1Fam,2Story,6,PConc,TA,Unf,0.0,768.0,GasA,768,1536,0.0,2,1,Gd,6,1,Attchd,2.0,400.0,Y,100,38,0,WD ,176000,2,2.0
80.0,9736,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,BLQ,668.0,1331.0,GasA,1721,1721,0.0,1,0,TA,8,3,Attchd,2.0,464.0,Y,0,0,0,WD ,174850,50,50.0
24.0,2364,AllPub,NPkVill,TwnhsE,2Story,6,CBlock,TA,ALQ,320.0,804.0,GasA,804,1548,0.0,2,1,TA,7,1,Detchd,2.0,440.0,Y,108,0,0,WD ,147000,31,31.0
55.0,7892,AllPub,SawyerW,TwnhsE,1Story,6,CBlock,TA,Unf,0.0,918.0,GasA,918,918,0.0,2,0,TA,5,1,Attchd,1.0,264.0,Y,28,0,0,WD ,99500,31,31.0
95.0,12350,AllPub,NridgHt,1Fam,2Story,9,PConc,TA,GLQ,986.0,1365.0,GasA,1365,2690,1.0,2,1,Ex,8,1,Attchd,3.0,864.0,Y,0,197,0,New,398800,0,0.0
62.0,7917,AllPub,Gilbert,1Fam,2Story,6,PConc,TA,Unf,0.0,953.0,GasA,953,1647,0.0,2,1,TA,7,1,Attchd,2.0,460.0,Y,0,40,0,WD ,175000,8,8.0
